ID	LONGITUDE	LATITUDE	STREET	SUBURB	RESTRICTIONS	RESTRICTED_DAYS_AND_TIMES
2381	153.0267869	-27.47433708	GEORGE STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 5am -  7pm MON-FRI
2382	153.0283625	-27.46969944	EDWARD STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 5am -  4pm MON-FRI
2383	153.0365258	-27.45836944	MCLACHLAN STREET	FORTITUDE VALLEY	Loading Zone	
2384	153.0455198	-27.46552365	VILLIERS STREET	NEW FARM	Loading Zone	 7am -  5pm MON-FRI
2385	153.0239646	-27.46516969	BERRY STREET	SPRING HILL	Loading Zone Passengers 2 Min. Max	 7am -  7pm MON-FRI
2386	152.9341439	-27.5308544	WONGABURRA STREET	JINDALEE	Loading Zone Passengers 2 Min. Max	 8am -  9am  3 -  3 30pm SCHOOLDAYS
2387	153.0273759	-27.46564352	CREEK STREET	BRISBANE CITY	Loading Zone	  -   ALL OTHER TIMES
2388	153.0771361	-27.37484706	ROYAL PARADE	BANYO	Loading Zone Passengers 2 Min. Max	
2389	152.9760786	-27.60302114	SWALLOW STREET	INALA	Loading Zone Passengers 2 Min. Max	
2390	153.0248393	-27.53579357	SHERLEY STREET	MOOROOKA	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2391	153.0137468	-27.47472187	MANNING STREET	SOUTH BRISBANE	Loading Zone	
2392	152.9523608	-27.44783788	KERNEL STREET	THE GAP	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 -  3 30pm SCHOOLDAYS
2393	153.0460816	-27.46493704	VILLIERS STREET	NEW FARM	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm MON-FRI
2394	153.0274535	-27.44968676	HERSTON ROAD	HERSTON	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2395	152.9902968	-27.39423431	FLOCKTON STREET	EVERTON PARK	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2396	153.0049197	-27.47172591	PARK ROAD	MILTON	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 9am -  4pm MON-FRI
2397	153.0445142	-27.45419843	ARTHUR STREET	TENERIFFE	Loading Zone	
2398	153.0403354	-27.45372128	CHESTER STREET	FORTITUDE VALLEY	Loading Zone Passengers 2 Min. Max	
2399	153.0251475	-27.58209684	FINLAYSON STREET	ACACIA RIDGE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2400	152.9746804	-27.60136532	WIRRAWAY PARADE	INALA	Loading Zone Passengers 2 Min. Max	
2401	153.073255	-27.46745805	WYNNUM ROAD	MORNINGSIDE	Loading Zone	
2402	153.0551114	-27.29371008	GREENWOOD STREET	BRIGHTON	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2403	153.0440374	-27.44366334	HALFORD STREET	NEWSTEAD	Loading Zone	 8am -  5 30pm MON-FRI
2404	153.0413826	-27.45459513	CHESTER STREET	NEWSTEAD	Loading Zone	 8am -  5pm MON-FRI
2405	153.0340035	-27.44800018	TUFTON STREET	BOWEN HILLS	Loading Zone Passengers 2 Min. Max	
2406	153.0162476	-27.47455211	MERIVALE STREET	SOUTH BRISBANE	Loading Zone	 9am -  4pm MON-FRI
2407	153.0352031	-27.48299735	ANGLESEY STREET	KANGAROO POINT	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  5 30pm MON-FRI
2408	153.0274967	-27.46576012	CREEK STREET	BRISBANE CITY	Loading Zone	  -   ALL OTHER TIMES
2409	152.991989	-27.44579419	WATERWORKS ROAD	ASHGROVE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  4pm MON-FRI
2410	153.0111425	-27.47427436	MONTAGUE ROAD	SOUTH BRISBANE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2411	153.0239675	-27.48227662	GREY STREET	SOUTH BRISBANE	Loading Zone Passengers 2 Min. Max	
2412	152.9748562	-27.60131047	WIRRAWAY PARADE	INALA	Loading Zone Passengers 2 Min. Max	 8am -  5 30pm MON-FRI
2413	153.0688755	-27.31915259	BRIGHTON ROAD	SANDGATE	Loading Zone Passengers 2 Min. Max	
2414	153.0110188	-27.49733424	SLIP ROAD	ST LUCIA	Loading Zone Passengers 2 Min. Max	
2415	153.0287331	-27.48239062	LOWER RIVER TERRACE	SOUTH BRISBANE	Loading Zone	 8am -  5 30pm MON-FRI
2416	153.0923622	-27.55148478	BELLOT STREET	WISHART	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
2417	153.0046178	-27.48112298	MONTAGUE ROAD	WEST END	Loading Zone	 7am -  7pm MON-FRI
2418	153.0232015	-27.51746147	VILLA STREET	YERONGA	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2419	153.0301988	-27.46306042	ANN STREET	BRISBANE CITY	Loading Zone	 11am -  2pm MON-FRI
2420	153.0423653	-27.44266025	WICKHAM GROVE	NEWSTEAD	Loading Zone	
2421	153.0023778	-27.47207961	DOUGLAS STREET	MILTON	Loading Zone	 7am -  7pm MON-FRI
2422	152.9850151	-27.39741467	LYNE STREET	EVERTON PARK	Loading Zone Passengers 2 Min. Max	  7 00AM -  9 00AM SCHOOLDAYS 2 00PM -  4 00PM
2423	153.1718812	-27.44491968	FLORENCE STREET	WYNNUM	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2424	152.9997357	-27.49468963	RAVEN STREET	ST LUCIA	Loading Zone Passengers 2 Min. Max	_DayOfWeek nullrn 1 8 AM -  5 30 PM MON-FRIt24 08-17 30t48 16-35dow 1-5
2425	153.0408671	-27.49577726	TOOHEY STREET	WOOLLOONGABBA	Loading Zone	 8am -  5 30pm MON-FRI
2426	152.9719861	-27.62042067	COLLEGE AVENUE	FOREST LAKE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2427	153.0272112	-27.49709236	GLADSTONE ROAD	DUTTON PARK	Loading Zone Passengers 2 Min. Max	
2428	152.991303	-27.45130438	LUGG STREET	BARDON	Loading Zone Passengers 2 Min. Max	  7 00AM -  9 00AM SCHOOLDAYS 2 00PM -  4 00PM
2429	153.0810472	-27.56513492	ENDSLEIGH STREET	MACGREGOR	Loading Zone Passengers 2 Min. Max	 7am -  6pm MON-FRI
2430	152.9442536	-27.44281086	SETTLEMENT ROAD	THE GAP	Loading Zone Passengers 2 Min. Max	  7 00AM -  9 00AM SCHOOLDAYS 2 00PM -  4 00PM
2431	153.0837938	-27.46878439	MOLLOY ROAD	CANNON HILL	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
2432	153.0508672	-27.48223472	OAKLANDS PARADE	EAST BRISBANE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2433	153.0285075	-27.46713921	QUEEN STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 5am -  4pm MON-FRI
2434	152.9840741	-27.50035853	TURNER STREET	INDOOROOPILLY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2435	152.9729128	-27.58466894	BERRIGAN STREET	INALA	Loading Zone	
2436	153.0665654	-27.43969901	HARBOUR ROAD	HAMILTON	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2437	152.9816192	-27.49242441	MORROW STREET	TARINGA	Loading Zone	
2438	153.0837946	-27.49919053	ABBOTT STREET	CAMP HILL	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2439	153.0177193	-27.42982399	LOVEDALE STREET	WILSTON	Loading Zone Passengers 2 Min. Max	 8am -  5 30pm MON-FRI
2440	153.0350776	-27.45614014	WICKHAM STREET	FORTITUDE VALLEY	Loading Zone Passengers 2 Min. Max	  -   ALL OTHER TIMES
2441	153.0209046	-27.4797798	ERNEST STREET	SOUTH BRISBANE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2442	152.9588673	-27.61374094	KAURI PLACE	FOREST LAKE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm MON-FRI
2443	153.0611476	-27.4018988	ASPINALL STREET	NUNDAH	Loading Zone Passengers 2 Min. Max	 7am -  6pm MON-FRI 7am -  12noon SAT
2444	152.9342076	-27.40572786	MCGINN ROAD	FERNY GROVE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2445	153.0812863	-27.32417725	YUNDAH STREET	SHORNCLIFFE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm MON-FRI
2446	153.0392189	-27.45489167	WANDOO STREET	FORTITUDE VALLEY	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
2447	153.0420052	-27.44322867	WICKHAM GROVE	NEWSTEAD	Loading Zone	
2448	153.0643343	-27.4521475	OXFORD STREET	BULIMBA	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2449	153.0653741	-27.43421667	DOBSON STREET	ASCOT	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
2450	153.0198445	-27.4762716	GREY STREET	SOUTH BRISBANE	Loading Zone Passengers 2 Min. Max	
2451	152.999436	-27.42468871	SAMFORD ROAD	ALDERLEY	Loading Zone	
2452	152.9757367	-27.52070969	HONOUR AVENUE	GRACEVILLE	Loading Zone Passengers 2 Min. Max	 7am -  6pm MON-SAT
2453	153.0427174	-27.47013953	MORAY STREET	NEW FARM	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 MON-FRI 5 30AM -  5 30PM
2454	152.99854	-27.47528452	LANG PARADE	AUCHENFLOWER	Loading Zone	
2455	153.0349265	-27.47751691	RIVER TERRACE	KANGAROO POINT	Loading Zone Passengers 2 Min. Max	
2456	153.0729016	-27.39305897	TOOMBUL ROAD	NORTHGATE	Loading Zone Passengers 2 Min. Max	  -   ALL OTHER TIMES
2457	153.0047633	-27.49306925	MACQUARIE STREET	ST LUCIA	Loading Zone	
2458	153.0078708	-27.40553208	MARAMBIR STREET	STAFFORD	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2459	153.1729044	-27.44534391	EDITH STREET	WYNNUM	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
2460	152.9300764	-27.55593073	HORIZON DRIVE	JAMBOREE HEIGHTS	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2461	153.0224157	-27.4800325	GREY STREET	SOUTH BRISBANE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 7am -  7pm DAILY
2462	153.0159723	-27.47414583	MERIVALE STREET	SOUTH BRISBANE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 9am -  4pm MON-FRI
2463	153.0298279	-27.46953726	MARKET STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 5am -  7pm SCHOOLDAYS
2464	153.0275788	-27.49085302	ABINGDON STREET	WOOLLOONGABBA	Loading Zone	 5 30am -  4pm MON-FRI
2465	153.0514932	-27.49488255	EIGHTH AVENUE	COORPAROO	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2466	153.0230199	-27.44522801	BRAMSTON TERRACE	HERSTON	Loading Zone	
2467	153.0261511	-27.46461539	WICKHAM TERRACE	SPRING HILL	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 7am -  7pm MON-FRI
2468	153.0393801	-27.45501657	WANDOO STREET	FORTITUDE VALLEY	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
2469	153.0295095	-27.51770722	IPSWICH ROAD	ANNERLEY	Loading Zone	  -   ALL OTHER TIMES
2470	153.0511466	-27.49507773	EIGHTH AVENUE	COORPAROO	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2471	153.0728972	-27.3863153	FREDERICK STREET	NORTHGATE	Loading Zone	 6am -  6pm MON-FRI
2472	152.9948328	-27.48206503	LANDSBOROUGH TERRACE	TOOWONG	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 9am -  4pm MON-FRI
2473	153.0406232	-27.5111015	BARNSDALE PLACE	GREENSLOPES	Loading Zone Passengers 2 Min. Max	
2474	153.0340095	-27.44795959	TUFTON STREET	BOWEN HILLS	Loading Zone Passengers 2 Min. Max	
2475	153.0725286	-27.48729	STEPHEN STREET	CAMP HILL	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
2476	153.0944205	-27.55012322	MORELLA STREET	WISHART	Loading Zone Passengers 2 Min. Max	 7am -  9am  3 -  3 30pm SCHOOLDAYS
2477	153.0279551	-27.4649619	ANN STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 ALL OTHER TIMES  -  
2478	153.0461787	-27.46036358	HAWTHORNE STREET	NEW FARM	Loading Zone Passengers 2 Min. Max	 8am -  3 30pm SCHOOLDAYS
2479	152.9947444	-27.41663734	LAUREL STREET	ENOGGERA	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2480	153.0144501	-27.42849677	THOMAS STREET	GRANGE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2481	153.0256346	-27.47212012	CHARLOTTE STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 5am -  3 30pm MON-FRI
2482	153.0451983	-27.4997954	LOGAN ROAD	STONES CORNER	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  5 30pm MON-SAT
2483	153.0260513	-27.47489203	WILLIAM STREET	BRISBANE CITY	Loading Zone Passengers 2 Min. Max	
2484	153.0596559	-27.52027925	YULETIDE STREET	HOLLAND PARK WEST	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
2485	153.0454505	-27.44444142	NEWSTEAD TERRACE	NEWSTEAD	Loading Zone	 8am -  5 30pm MON-FRI
2486	153.0394473	-27.48775937	TRAFALGAR STREET	WOOLLOONGABBA	Loading Zone	
2487	153.0360645	-27.50001967	TOTTENHAM STREET	WOOLLOONGABBA	Loading Zone	
2488	153.0279918	-27.47161326	MARY STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2489	152.9763434	-27.5033651	LAMBERT ROAD	INDOOROOPILLY	Loading Zone Passengers 2 Min. Max	 7am -  9am  5 -  7pm MON-SAT
2490	152.9923981	-27.48125129	EARLE LANE	TOOWONG	Loading Zone	_DayOfWeek nullrn 1 7 AM -  6 PM MON-FRIt24 07-18t48 14-36dow 1-5
2491	153.0353675	-27.46945931	MAIN STREET	KANGAROO POINT	Loading Zone	
2492	153.0438117	-27.45180036	DOGGETT STREET	NEWSTEAD	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 6 30am -  6 30pm MON-SAT
2493	153.0113369	-27.47839107	WILSON STREET	WEST END	Loading Zone Passengers 2 Min. Max	
2494	152.9650119	-27.50047525	RUSSELL TERRACE	INDOOROOPILLY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm MON-FRI
2495	153.0357567	-27.44848493	JEAYS STREET	BOWEN HILLS	Loading Zone	
2496	152.9893557	-27.48174265	SAINT OSYTH STREET	TOOWONG	Loading Zone Passengers 2 Min. Max	 8 -  9 30am  2 30 -  3 30pm SCHOOLDAYS
2497	152.9764222	-27.60595224	LORIKEET STREET	INALA	Loading Zone Passengers 2 Min. Max	 9am -  4pm SCHOOLDAYS
2498	153.0780507	-27.59288888	HILL ROAD	RUNCORN	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2499	153.0586064	-27.33111662	ESTHER STREET	DEAGON	Loading Zone Passengers 2 Min. Max	
2500	153.0111999	-27.49927467	UPLAND ROAD	ST LUCIA	Loading Zone Passengers 2 Min. Max	 9am -  4pm MON-FRI 9am -  12noon SAT
2501	153.0239077	-27.55030581	FREWIN STREET	SALISBURY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2502	153.0148151	-27.45511263	RAMSGATE STREET	KELVIN GROVE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2503	153.0306294	-27.43063607	HARRIS STREET	WINDSOR	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2504	153.0841797	-27.49924466	ABBOTT STREET	CAMP HILL	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2505	153.0585902	-27.49383183	HOLDSWORTH STREET	COORPAROO	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2506	153.1850354	-27.45780348	OCEANA TERRACE	MANLY	Loading Zone Passengers 2 Min. Max	 7am -  9am  SCHOOL DAYS 2 00PM -  4 00PM
2507	153.1030299	-27.50463767	CARINDALE STREET	CARINDALE	Loading Zone Passengers 2 Min. Max	
2508	153.0279509	-27.44560096	BUTTERFIELD STREET	HERSTON	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  3 30pm MON-FRI
2509	153.027264	-27.49717849	GLADSTONE ROAD	DUTTON PARK	Loading Zone Passengers 2 Min. Max	
2510	153.0270138	-27.4722122	MARY STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 5am -  7pm MON-FRI
2511	153.0346839	-27.46715889	MACKENZIE STREET	KANGAROO POINT	Loading Zone	
2512	153.0215194	-27.47835836	GREY STREET	SOUTH BRISBANE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2513	153.0105477	-27.45121066	PROSPECT TERRACE	KELVIN GROVE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 9am -  4pm MON-FRI
2514	153.0570371	-27.40176901	BOYD ROAD	NUNDAH	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2515	153.0473598	-27.45373229	COMMERCIAL ROAD	TENERIFFE	Loading Zone	 8am -  5 30pm MON-FRI
2516	152.9942373	-27.45853729	LATROBE TERRACE	PADDINGTON	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
2517	153.0453988	-27.45401779	COMMERCIAL ROAD	TENERIFFE	Loading Zone	 8am -  5pm DAILY
2518	153.017172	-27.47397241	HOPE STREET	SOUTH BRISBANE	Loading Zone Passengers 2 Min. Max	
2519	153.0257061	-27.45700675	ROGERS STREET	SPRING HILL	Loading Zone Passengers 2 Min. Max	 7am -  9am  SCHOOLDAYS 2 00PM -  4 00PM
2520	153.0743053	-27.42865589	HAMPDEN STREET	ASCOT	Loading Zone Passengers 2 Min. Max	
2521	153.0610469	-27.40174457	ASPINALL STREET	NUNDAH	Loading Zone Passengers 2 Min. Max	 7am -  6pm MON-FRI 7am -  12noon SAT
2522	153.0389712	-27.38980886	MINORE STREET	WAVELL HEIGHTS	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2523	152.9840294	-27.50738559	HARTS ROAD	INDOOROOPILLY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2 -  4pm SCHOOLDAYS
2524	153.0502595	-27.46118766	MACQUARIE STREET	TENERIFFE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 7am -  5pm  7am -  12noon MON-FRI
2525	153.0870651	-27.44457876	PARKSIDE CIRCUIT	HAMILTON	Loading Zone	
2526	153.0433541	-27.49850507	CLEVELAND STREET	STONES CORNER	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
2527	153.0357407	-27.44773019	HAMILTON PLACE	BOWEN HILLS	Loading Zone	 9am -  4pm MON-FRI 8am -  12noon SAT
2528	153.0599122	-27.49405721	OLD CLEVELAND ROAD	COORPAROO	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  5 30pm MON-FRI 8am -  12noon SAT
2529	153.0269864	-27.47238346	MARY STREET	BRISBANE CITY	Loading Zone	 10am -  2pm MON-FRI
2530	153.0623148	-27.58756602	ARDARGIE STREET	SUNNYBANK	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm MON-FRI
2531	153.0677374	-27.43937228	HERCULES STREET	HAMILTON	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 7am -  7pm 
2532	152.988406	-27.48744059	KENSINGTON TERRACE	TOOWONG	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2533	153.0454241	-27.44549288	NEWSTEAD TERRACE	NEWSTEAD	Loading Zone	
2534	153.0433204	-27.4699818	MERTHYR ROAD	NEW FARM	Loading Zone	 8am -  5 30pm MON-FRI
2535	153.0070152	-27.47639861	ANTHONY STREET	WEST END	Loading Zone	
2536	153.0232667	-27.36472158	ROBINSON ROAD WEST	ASPLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  5 30pm MON-FRI
2537	153.0304985	-27.45584789	WARRY STREET	FORTITUDE VALLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2538	153.0412912	-27.46489398	BOWEN TERRACE	NEW FARM	Loading Zone Passengers 2 Min. Max	
2539	153.0225565	-27.46270677	BIRLEY STREET	SPRING HILL	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2540	153.1819082	-27.45804547	ERNEST STREET	MANLY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2 30pm -  3 30pm SCHOOLDAYS
2541	153.0307908	-27.45467287	AMELIA STREET	FORTITUDE VALLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  5 30pm MON-FRI
2542	153.0148406	-27.45500176	RAMSGATE STREET	KELVIN GROVE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2543	153.0353734	-27.46954557	MAIN STREET	KANGAROO POINT	Loading Zone	
2544	153.0243185	-27.5331142	RADBURN LANE	MOOROOKA	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
2545	152.913666	-27.49513019	BOSCOMBE ROAD	BROOKFIELD	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
2546	153.0301489	-27.45764026	SAINT PAULS TERRACE	FORTITUDE VALLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 9am -  4pm MON-FRI
2547	153.0255737	-27.47082813	ELIZABETH STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 ALL OTHER TIMES  -  
2548	153.072768	-27.45594787	BALMORAL STATE HIGH SCHOOL ACCESS	BALMORAL	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2549	152.9351295	-27.4058536	MCGINN ROAD	FERNY GROVE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2550	152.9855089	-27.46707037	BOUNDARY ROAD	BARDON	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
2551	152.9916916	-27.48916517	ASTON STREET	TOOWONG	Loading Zone Passengers 2 Min. Max	
2552	153.0447769	-27.45373354	COMMERCIAL ROAD	TENERIFFE	Loading Zone Passengers 2 Min. Max	
2553	153.0382994	-27.47484685	LAMBERT STREET	KANGAROO POINT	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2554	153.1589757	-27.4641294	WONDALL HEIGHTS STATE SCHOOL ACCESS	MANLY WEST	Loading Zone Passengers 2 Min. Max	 8am -  9am  SCHOOLDAYS 2 30PM -  3 30PM
2555	153.0102313	-27.32018402	LUCY STREET	BALD HILLS	Loading Zone Passengers 2 Min. Max	
2556	153.0249627	-27.46368171	PORTMAN LANE	SPRING HILL	Loading Zone	
2557	153.0138112	-27.45319338	BLAMEY STREET	KELVIN GROVE	Loading Zone Passengers 2 Min. Max	
2558	153.0233595	-27.48103831	GREY STREET	SOUTH BRISBANE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2559	153.0303903	-27.43219773	CONSTITUTION ROAD	WINDSOR	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2560	153.0267405	-27.46058187	ISAAC STREET	SPRING HILL	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2561	153.052921	-27.49597209	FIFTH AVENUE	COORPAROO	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2562	152.9747837	-27.50113834	GROSVENOR ROAD	INDOOROOPILLY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
2563	153.0245594	-27.46498778	WICKHAM TERRACE	SPRING HILL	Loading Zone Passengers 2 Min. Max	  -   ALL OTHER TIMES
2564	153.0261815	-27.47502013	WILLIAM STREET	BRISBANE CITY	Loading Zone Passengers 2 Min. Max	
2565	153.0319544	-27.46354259	HOWARD STREET	BRISBANE CITY	Loading Zone Passengers 2 Min. Max	
2566	153.0231741	-27.51758526	VILLA STREET	YERONGA	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm MON-FRI
2567	152.9796671	-27.56256896	COLWEL STREET	OXLEY	Loading Zone Passengers 2 Min. Max	 7 -  9am  2 -  4pm 
2568	153.0595054	-27.52037087	YULETIDE STREET	HOLLAND PARK WEST	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
2569	152.9966739	-27.50105427	CENTRAL AVENUE	ST LUCIA	Loading Zone Passengers 2 Min. Max	 7 30 -  9 30am  2pm -  4pm SCHOOLDAYS
2570	152.9964316	-27.50126575	CENTRAL AVENUE	ST LUCIA	Loading Zone Passengers 2 Min. Max	 7 30 -  9 30am  2pm -  4pm SCHOOLDAYS
2571	153.012827	-27.46491164	WEETMAN STREET	PETRIE TERRACE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 MON-FRI 7 00AM -  5 00PM
2572	153.0566685	-27.56559604	MUSGRAVE ROAD	ROBERTSON	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
2573	153.0425595	-27.45473116	DOGGETT STREET	TENERIFFE	Loading Zone	
2574	153.04232	-27.46589059	BOWEN TERRACE	NEW FARM	Loading Zone Passengers 2 Min. Max	
2575	153.0185822	-27.46813344	HERSCHEL STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 9am -  7pm MON-FRI
